name,tc
782,47.27699465488061
783,47.668285846976595
784,47.57041787627776
785,48.304230974006344
786,47.56929204712757
787,45.16626584001775
788,46.63942543099205
789,47.733863573414745
790,47.73422391775375
791,48.430731002061286
792,48.433335857722064
793,46.42064987518887
794,47.55125398637324
795,47.45117801385358
796,48.683011530711376
797,48.70626793054079
798,46.52169272132904
799,46.51989138336087
800,47.761232215072326
801,47.74304872416523
802,46.58515728333914
803,47.78979352937537
804,46.634950306917986
805,47.2527311650364
806,46.71456395966727
807,47.62436180437846
808,48.100932495975364
809,48.121797692879944
810,46.71122390960014
811,47.83458196853837
812,47.00947267951967
813,46.63308726879055
814,47.00785941226389
815,47.00927905179309
816,46.98511094752607
817,48.593258433291496
818,48.56010376539886
819,46.460261052242515
820,47.34348438200922
821,47.13247596855906
822,48.101030864411044
823,46.720081936709626
824,46.88455042679605
825,47.0330009151766
826,46.98442651640649
827,48.078589830069554
828,47.59968939704033
829,48.37578976741115
830,47.571529337005295
831,48.04601570537944
832,44.95430632238645
833,48.361140971943684
834,46.450960631390416
835,48.57809377284285
836,47.59638548810756
837,47.59520553302644
838,48.000480072072556
839,47.87789040311629
840,48.017792252433466
841,47.90760785326817
842,47.48686836028317
843,46.654963240322516
844,48.69153509429533
845,48.693092975712794
846,47.78229847434081
847,47.83598609022575
848,48.228514793724166
849,47.68034529245452
850,47.22475761335414
851,47.02337161541544
852,47.34200684743777
853,48.48853887851412
854,47.34225761460073
855,48.48580781075542
856,47.404876264583
857,47.636644099623254
858,47.86153293596901
859,47.75634093172802
860,47.52169854483043
861,47.530398779444305
862,47.779645699465995
863,47.763191843167746
864,47.82003509154227
865,47.68114393372392
866,47.68746786750084
867,47.557784434206546
868,46.73396098177436
869,47.08889863538405
870,47.9374743231278
871,47.094772080541
872,48.67442798309361
873,48.67929211809555
874,47.542360239339594
875,47.5194256613419
876,48.42267632693628
877,47.35624990529113
878,46.95679546796443
879,47.362172171254365
880,47.93285382434664
881,47.028768418269394
882,46.086209503876596
883,45.88797134856269
884,45.703014546305546
885,47.89523278061213
886,46.74536538465838
887,47.9192487402858
888,46.08503558147735
889,45.80061178099981
890,48.64337978437205
891,48.308583756409575
892,46.2236667703168
